"Tour Code";"Themes";"Tour Destination";"Price"
"PA22D5";"Museum,National Park,Water Sports,";"Isla Mujeres,National Marine Park,Valera,Mexico,";"$$"
"PTDLJY";;"Brisbane,Side,";"$$$"
"P928BA";;"Gardens,";"$$"
"PDYVPT";;"Manta,";"$$"
"PQFLDU";"Water Sports,";"Padang,Bali,Lombok,Padang,Tula,";"$$"
"PMIHFT";"Outdoor Activities,Water Sports,";"Padang,Bali,Padang,Tula,Asia,";"$$$$"
"P7FV7E";"Outdoor Activities,Water Sports,";;"$$$$"
"PC1RKB";"National Park,";"Lake Clark National Park,Bush,Alaska,";"$$$$"
"PTK0ZR";;"Spain,";"$$"
"PVKKXX";;"Brittany,Paris,Europe,Venezuela,";"$"
"PTPF4P";;"Paris,";"$"
"PTPHU0";;"Paris,";"$"
"PYKQXG";;"Paris,";"$$"
"PBW0UE";"Museum,";"Petit Palais,Paris,";"$$"
"PNSPJQ";;"Naples,Rome,Naples,Rome,Naples,";"$$"
"PCRJKC";;"Vatican City and the Sistine Chapel,Vatican City and the Sistine Chapel,Roman,Vatican City,Vatican City,";"$$"
"PUXNEX";;"The Colosseum,";"$$"
"PDCLGG";;"The Colosseum,Italy,";"$$"
"PGBFSY";;"Roman,Rome,Rome,";"$$"
"PHJJLF";;"Adelaide,Merced,Australia,South Australia,";"$$"
"PWMUPE";"Museum,National Park,";"Botanical Gardens,Botanical Gardens,Gardens,Mount Wellington,Mt Field National Park,Hobart,Wellington,Tasmania,Botanical Garden (Orto Botanico), Padua,";"$$"
"P708JL";"National Park,";"Mount Wellington,Victoria,Bush,Hobart,Norfolk,Victoria,Wellington,Europe,Australia,Victoria,England,Tasmania,Victoria,";"$$"
"PN0SGW";"Museum,";"Soweto,Johannesburg,Pretoria,Soweto,Africa,South Africa,";"$$$"
"PXLHZ9";"National Park,World Heritage Site,";"Border Ranges National Park,Gondwana Rainforests of Australia,Night Cap National Park,Wilderness,Carmichael,Australia,New South Wales,Wales,Gondwana Rainforests of Australia,";"$$"
"PX1DRE";"National Park,Outdoor Activities,Water Sports,";"Gardens,Brisbane,Australia,Queensland,";"$$$$"
"P2YR3S";"National Park,Outdoor Activities,";"Springbrook National Park,Gold Coast,Australia,Queensland,";"$$$$"
"PPLGDS";"National Park,Outdoor Activities,";"Byron Bay,Springbrook National Park,Chas,Australia,Queensland,";"$$$$"
"PCCM66";"Outdoor Activities,";"Plantation,Australia,Queensland,";"$$$$"
"PHUWLA";"National Park,Outdoor Activities,World Heritage Site,";"Byron Bay,Plantation,Australia,Queensland,";"$$$$"
"PEGMMG";"Outdoor Activities,";"Bern,Gardens,Bern,Paradise,Australia,Queensland,";"$$$$"
"PPUBQN";"National Park,Water Sports,";"Blackwood River National Park,Margaret River,Wilderness,";"$$"
"P12MC8";;"Paradise,Caribbean,Dominica,";"$$"
"PR2FZF";;"Punta Cana,Dominica,";"$$"
"PT9NYJ";;"Punta Cana,Caribbean,";"$$"
"P3BRWB";;;"$$"
"PTPCRR";;"Punta Cana,Dominica,Dominican Republic,Bavaro,";"$"
"PNFD0Y";"National Park,";"Charles Darwin National Park,Litchfield National Park,Darwin,Florence,";"$$$"
"PM5AQK";"National Park,Outdoor Activities,";"Victoria,Darwin,Derby,Juba,Kimberley,Victoria,Australia,Victoria,Northern Territory,Victoria,";"$$$$"
"PFA0SG";;"Mt Kilimanjaro National Park,Arusha,Tanza,Africa,Tanzania,";"$$$$"
"PL1RK1";"Outdoor Activities,";"Miami International Airport,Grand Bahama Island,Miami,Bahamas,Miami,Palm Beach,";"$$$$"
"PKKF51";;"Blue Mountains,Darling Harbour,Featherdale Wildlife Park,Scenic Railway,Mountains,Sydney,";"$$"
"PKZBSF";"Water Sports,";"Surfers Paradise,Gold Coast,Paradise,Australia,";"$$$"
"PZZ8U6";"National Park,Outdoor Activities,";"Cooloola National Park,Fraser Island,Australia,Fraser Island,";"$$$"
"PPDN8D";;"Hahndorf,Adelaide,Side,";"$$"
"P811N9";;"Adelaide,Mary,Surprise,Australia,South Australia,";"$"
"PECAE8";"Water Sports,";"River Dolphins,Adelaide,Australia,South Australia,";"$$"
"PY8BXP";;"Istanbul,Istanbul,";"$$"
"PGIULD";;;"$$"
"P90EHX";"Water Sports,";"Surfers Paradise,Paradise,Australia,";"$"
"P0H5NL";;"Istanbul Ataturk Airport,Istanbul,Istanbul,";"$$"
"POL6VR";"Water Sports,";"Kangaroo Island,Kangar,The Coast,Australia,";"$$$"
"PCC4BB";"Outdoor Activities,";"Bali,";"$$"
"PA97E2";"National Park,Water Sports,";"Royal National Park,";"$$"
"PDJKDZ";;"Adelaide,Adelaide Hills,Merced,Australia,South Australia,";"$$"
"PU4DAL";"Food Tour,";"Cardenas,Puerto Vallarta,Puerto Vallarta,Puerto Vallarta,";"$$"
"PCA11P";"Food Tour,";"Barcelona,Puerto Vallarta,Barcelona,Puerto Vallarta,Puerto Vallarta,";"$$"
"PTUB4U";"Water Sports,";"Falmouth,Rose Hall,Jamaica,Montego Bay,Plantation,Jamaica,Montego Bay,";"$$"
"P2BN9Z";"Water Sports,";"Adelaide,Australia,";"$$"
"P5XDGH";"National Park,Water Sports,";"Royal National Park,The Beaches,Marl,The Coast,Australia,";"$$"
"PS0JJ5";"Outdoor Activities,";"Victoria,Kimberley,Victoria,Australia,Victoria,Victoria,";"$$$$"
"PEEJW0";;"Barossa Valley,Adelaide,Merced,Shiraz,Australia,";"$$"
"P92C2N";"Museum,";"Antalya,Manavgat,Antalya,Aspen,";"$$"
"PNSFJF";;"Hove,Australia,";"$$"
"PGZKML";;"Hove,Australia,";"$$"
"PRWGCR";;"Bangkok,";"$"
"PPTJ15";;"Blue Mountains,Plantations,Jamaica,Mountains,Plantation,York,Caribbean,Jamaica,New York,";"$$"
"P1DSRZ";"Water Sports,World Heritage Site,";"Cape Tribulation,Paradise,Australia,";"$$"
"PQY0QE";"Outdoor Activities,";"Cabo,La Paz,Paradise,Mexico,La Paz,Los Cabos,";"$$$$"
"P0PJK1";"Outdoor Activities,";"Bangkok,Chia,Chiang Mai,Phuket,Thailand,Krabi,";"$$$$"
"P4VCRW";"Outdoor Activities,";"Bangkok,Chia,Chiang Mai,Phuket,Asia,Thailand,Krabi,";"$$$$"
"PDTXCX";"Outdoor Activities,";"Alice Springs,Chas,Springs,Australia,";"$$$"
"P1NTLV";;"Alice Springs,Chas,Springs,";"$$$"
"P26UJZ";;"Girona,Tossa de Mar,Barcelona,City Center,Costa Brava,Giron,Girona,Barcelona,Tossa de Mar,";"$$"
"PNVA6T";"National Park,";"Barcelona,Barcelona,";"$$"
"PRDCXV";"Sky Activities,Water Sports,";"South Coast,Sydney,Australia,";"$$"
"PYBN9B";"National Park,Water Sports,";"Fraser Island,Sandy National Park,Sandy Point,Brisbane,Paradise,Queens,Sandy,Sunshine Coast,Australia,Queensland,Fraser Island,";"$"
"P4CTY7";;"Lisbon,";"$$$"
"PT4VET";;;"$"
"P8AH1W";;;"$"
"PDYX1V";;"Cabo,Lisbon,Europe,Portugal,Cascais,";"$$"
"PV03TJ";;;"$"
"P5C1RB";;"Norway,";"$$$"
"PFY0S1";"Water Sports,";"Bali,Surprise,";"$$$$"
"PLW0S3";;"The Old Town,Gothenburg,";"$$$$"
"PHBLFD";;"The Old Town,Stockholm,";"$$$$"
"PN0ARG";;"La Rambla,Barcelona,Barcelona,";"$$"
"PJEG9B";;"La Rambla,Barcelona,Barcelona,";"$$"
"PZJ60W";"Museum,Outdoor Activities,";"Cappadocia,Istanbul,Kayseri,Nevsehir,Turkey,Istanbul,";"$$$$"
"PRMEZ0";"Museum,";"Ephesus,Artem,Istanbul,Izmir,Mary,Temple,Turkey,Istanbul,Izmir,Ephesus,";"$$$$"
"P1HK9F";;"Cappadocia,Kayseri,";"$$"
"PDR1EE";;"Cappadocia,Kayseri,";"$$"
"P0PPUY";;"Izmir,Temple,Izmir,";"$$"
"P1TS00";"Museum,";"Bangui,Paris,Riverside,";"$$$"
"PYJ265";;"Bumba,Kinshasa,Kisangani,Leon,Lisala,Mbandaka,Congo,";"$$$$"
"PRK1LN";"National Park,Outdoor Activities,";"National Parks,Wilderness,Bunia,Delta,Goma,Kigali,Kinshasa,Kisangani,Savannah,Surprise,Africa,Asia,Europe,Congo,France,Rwanda,Garamba National Park,";"$$$$"
"P9MYLZ";;"Tokyo,Japan,Tokyo,";"$$$"
"PDHJHJ";;"Osaka,Tokyo,Japan,Peru,Osaka,Tokyo,Side,";"$$"
"P117PB";;"Fuji,Java,Okinawa,Shiki,Japan,Hawaii,Hawaii,";"$$$"
"P9PTRY";;;"$$$$"
"PURV9U";;"Nosy Be,The Islands,";"$$"
"PWNSUV";;"Independence,Libreville,Africa,Gabon,";"$$$$"
"PKJGH3";"Museum,";"Ashikaga,Kyoto,Temple,Asia,Japan,";"$$"
"PPARXE";"World Heritage Site,";"Beni,Jinja,Kyoto,Mountains,Riverside,Temple,Japan,";"$$$"
"P3CAJ6";;"Pali,Perm,Port Moresby,";"$$$$"
"PH3V4K";"National Park,";"Gauja National Park,National Parks,Sigulda,Balti,Tura,Latvia,";"$"
"PQ6PUP";"National Park,Outdoor Activities,";"Kahuzi Biega National Park,Wilderness,Bukavu,Chiba,Gisenyi,Goma,Islands,Kigali,Kinshasa,Mountains,Perm,The Islands,The Valley,Africa,Congo,Rwanda,Kahuzi-Biega National Park,";"$$$$"
"P7YB1H";"Museum,National Park,Outdoor Activities,";"Kahuzi Biega National Park,Wilderness,Bukavu,Chiba,Colon,Gisenyi,Goma,Islands,Kigali,Kinshasa,Luxu,Mountains,The Islands,The Valley,Africa,Congo,Rwanda,Colon,Kahuzi-Biega National Park,";"$$$$"
"PFZ6PB";"National Park,Outdoor Activities,World Heritage Site,";"Plantations,Gisenyi,Goma,Kigali,Mountains,Plantation,The Valley,Africa,Congo,Virunga National Park,";"$$$$"
"PGGPC9";"Museum,Outdoor Activities,";"Botanical Gardens,Botanical Gardens,Plantations,Beni,Butare,Chiba,Goma,Kigali,Kinshasa,Kisangani,Okap,Plantation,Africa,Congo,Botanical Garden (Orto Botanico), Padua,";"$$$$"
"PMVX5B";"Outdoor Activities,";"Buffalo,Allen,Buffalo,Kinshasa,Leon,Maringa,Mbandaka,Perm,Africa,Angola,";"$$$$"
"PJJAYH";"Museum,Outdoor Activities,";"Galle,Galle,Kinshasa,Perm,Africa,";"$$$$"
"PY2TCC";;;"$$$"
"PVF1SB";;"Brazzaville,Congo,";"$$$"
"PWZ8G1";;"Coro,Luanda,Toyota,Angola,Congo,";"$$$"
"PSR6CM";;"Agadez,Niamey,Sale,Tahoua,Africa,Niger,";"$$$$"
"PVDMT3";;"Hove,Australia,";"$$$"
"PSETCJ";;"Hove,Australia,";"$$$"
"PGBL9J";;"Hove,Australia,";"$$"
"PNR65Q";"Food Tour,";"Guadalajara,Puerto Vallarta,Mexico,Puerto Vallarta,Puerto Vallarta,";"$"
"PWPL1Z";;"Elizabeth,Guadalupe,Puerto Vallarta,Taylor,Puerto Vallarta,Puerto Vallarta,";"$$"
"PGJQJJ";"Water Sports,";"Dive Sites,Dive Sites,Dublin,Dun Laoghaire,Dublin,";"$$"
"P5W3KJ";"Water Sports,";"Boli,Dublin,Dun Laoghaire,South America,Bolivia,Colombia,Ecuador,Peru,Venezuela,Dublin,";"$$"
"PSERVB";"National Park,Outdoor Activities,Water Sports,";"Conna Mara National Park,Connemara,City Center,Dublin,Galway,West Coast,Europe,Ireland,Dublin,";"$$$$"
"PLU6QW";"Water Sports,";"Dive Sites,Dive Sites,West Coast,Ireland,";"$$$$"
"PTZPGT";"Outdoor Activities,";"Adelaide,";"$$"
"PA0QKC";;"Kangaroo Island,Wilderness,Adelaide,Kangar,The Coast,";"$"
"PRRW1A";"National Park,";"National Parks,Wilderness,Adelaide,Adelaide Hills,The Valley,Australia,";"$$"
"PLW5QH";;"Adelaide,Adelaide Hills,The Coast,Australia,Japan,South Australia,Tasmania,";"$$"
"PU1EV0";"National Park,World Heritage Site,";;"$"
"P0AAPQ";"National Park,";;"$"
"PF2W9J";"National Park,";;"$"
"PUCTRI";"National Park,";"Royal National Park,Minna,Scarborough,South Coast,Sydney,Australia,Scarborough,";"$$$$"
"PCWB4D";"National Park,Water Sports,";"Royal National Park,Sydney,Australia,";"$$"
"PHWEP0";"National Park,";"Royal National Park,The Valley,";"$$$$"
"PMRJWJ";;"Bahamas,Georgia,";"$"
"PDGLDG";"Museum,";"Assisi,Bell Tower (Campanile di San Marco),Capri,Funicular,Pisa,Pompeii,Rialto Bridge,Roman Forum,Roman Forum (Foro Romano),Santa Croce,Siena,Vatican City and the Sistine Chapel,Vatican City and the Sistine Chapel,Vatican City and the Sistine Chapel,Assis,Florence,Pali,Pisa,Rialto,Roman,Rome,Umbria,Venice,Italy,San Marino,Rome,Venice,Sorrento,";"$$$$"
"PZ7XZ2";"Museum,";"Florida Aquarium,Ybor City,Florida,Springs,Tampa,Central America,Tampa Bay,Florida,";"$$"
"PJ0HH5";;"Nanchang,The Coast,St Kilda,";"$$$$"
"PL1KTM";"National Park,Water Sports,";"East Coast,Hobart,Paradise,St Helens,Swansea,The Coast,The East Coast,Australia,Tasmania,";"$$$$"
"PFQTNY";;"Kangaroo Island,Wilderness,Adelaide,Kangar,Australia,";"$$$$"
"P01AMP";"National Park,";"Gammon Ranges National Park,Kati Thanda National Park,Wilderness,Adelaide,Australia,South Australia,";"$$$$"
"P0LMMT";"Outdoor Activities,";"Flinders Ranges,Adelaide,";"$$$$"
"PSFYCC";;;"$$"
"PVCQW1";;;"$$"
"P32NJT";;"Kota,Kota,Kota Kinabalu,Oran,Sandakan,";"$$$"
"P6LC9W";"Water Sports,";"Central Market,Central Market,Central Market,Central Market (Psah Thmay),Hong Kong,Oran,Sandakan,Temple,Hong Kong,";"$$$"
"P8T98A";"Water Sports,";"Kota,Kota,Kota Kinabalu,";"$$"
"PBYUCS";;"Kota,Kota,Kota Kinabalu,";"$$$"
"PCWE9L";;"Sabah,";"$$$"
"PD8KMX";"Museum,";"Oran,Sabah,Sandakan,Australia,";"$$$"
"PP1MVF";"National Park,";"Kota,Plantations,Wilderness,Kota,Kota Kinabalu,Paradise,Plantation,Sabah,Sandakan,Australia,";"$$$"
"PLEZEC";"Water Sports,";;"$$"
"PN74GE";"Museum,World Heritage Site,";"Red Square,Tombstone,Malacca,Santiago,Temple,Asia,Europe,China,";"$$"
"PHYRDB";"National Park,";"National Parks,Malaysia,";"$$"
"P81G0E";;"Kuching,";"$$"
"PAPXW2";;"Malaysia,";"$$"
"PG2QVN";;"Sandakan,";"$$$"
"PVB6VW";"Museum,";"Kota,Kota,Kota Kinabalu,Oran,Sabah,Sandakan,Australia,";"$$$$"
"P5XPFB";"Water Sports,";"Central Market,Central Market,Central Market,Central Market (Psah Thmay),Kota,Hong Kong,Kota,Kota Kinabalu,Oran,Sandakan,Temple,Hong Kong,";"$$$$"
"P1RWNU";;;"$$"
"PV0JEX";"Museum,";"Chinatown,Colon,Kuching,Sarawak,Temple,China,Colon,";"$"
"PTKZV0";;"Kuching,Sarawak,";"$$"
"PKZUFL";;"Chinatown,Kota,Fili,Kota,Kota Kinabalu,Paradise,China,";"$$"
"PTA9XR";;"Kota,Fili,Kota,Kota Kinabalu,Sabah,Temple,Malaysia,";"$$"
"PMRZDN";;"Kota,Kota,Kota Kinabalu,Newton,England,";"$$$"
"PYBVY7";;"Sabah,";"$$"
"P7VTVY";;"Oran,";"$$"
"P4M4LS";"National Park,";"Crystal Caves,National Parks,Yanchep National Park,Perth,";"$$"
"PKZ0Y4";"National Park,Water Sports,";"Wonderland,Yanchep National Park,Perth,Australia,Western Australia,";"$$"
"PFRV0P";"National Park,";"Nambung National Park,National Parks,Yanchep National Park,Dese,Perth,Australia,Western Australia,";"$$"
"PX1UXP";"National Park,Water Sports,";"Murramarang National Park,South Coast,";"$$"
"PDGIVR";"National Park,";"Murramarang National Park,South Coast,";"$$"
"P180JC";"Water Sports,";"Jamaica,Ocho Rios,Jamaica,Ocho Rios,";"$$"
"PPGKK2";"National Park,Water Sports,";"North Beach,Tongass National Forest,Tonga,Sitka,Alaska,";"$$$"
"PRVGNV";"National Park,";"Yellowstone National Park,";"$"
"PQJ7WN";;"Yellowstone National Park,";"$"
"PBHPDY";"Water Sports,";"Chad,";"$$$"
"PPAVVC";"Museum,National Park,Outdoor Activities,";"Great Mosque,Qin Terracotta Army Museum,Zakouma National Park,Massa,Chad,";"$$$$"
"PHFR18";"National Park,";"Patagonia,Chilean Patagonia,Natal,Argentina,Chile,";"$$"
"P2Y5JD";"Museum,";"Central Market,Central Market,Central Market,Central Market (Psah Thmay),Museo de la Nacion (National Museum),National Museum,National Museum,National Museum,National Museum (Muzium Negara),Massa,Chad,";"$$$$"
"PP50Z6";"Museum,";"Central Market,Central Market,Central Market,Central Market (Psah Thmay),Museo de la Nacion (National Museum),National Museum,National Museum,National Museum,National Museum (Muzium Negara),Massa,Mountains,Chad,";"$"
"PM0UW1";"Museum,";"Central Market,Central Market,Central Market,Central Market (Psah Thmay),Museo de la Nacion (National Museum),National Museum,National Museum,National Museum,National Museum (Muzium Negara),The National Museum,Africa,Cameroon,Chad,France,Spain,Kansas,";"$$$$"
"PE0D14";"World Heritage Site,";"Ende,";"$$"
"P4K0YV";;"Plantations,Plantation,Madagascar,";"$$"
"PUEUPL";;"Centennial,Moro,Moron,Madagascar,";"$$$"
"P03PGC";;"Anda,Antananarivo,Moro,Moron,";"$"
"P092A1";"Water Sports,";"Antsiranana,Mahajanga,Toamasina,Africa,Madagascar,Mauritius,South Africa,";"$$$$"
"PZ01CM";"Museum,";"Mountains,Riverside,Japan,";"$$$$"
"PGZWFY";"National Park,Outdoor Activities,";"Botanical Gardens,Botanical Gardens,Cangadala National Park,Gardens,Victoria,Victoria Falls,Andong,Luanda,Malanje,Piedras Negras,Regina,Victoria,Victoria Falls,Africa,Angola,Brazil,Madagascar,Victoria,Victoria,Botanical Garden (Orto Botanico), Padua,";"$$$$"
"PNWPSD";;;"$$"
"PA0NMB";;"Hagen,";"$$"
"PDU9WS";"Outdoor Activities,";"Hull,Paradise,";"$$$"
"P1XXTC";"Museum,Outdoor Activities,";"Plantation,The Highlands,";"$$$$"
"PSVYKQ";"Sky Activities,";"Agadez,Niamey,Niger,";"$$$$"
"PQ0WLD";;"Agadez,Niamey,Tahoua,Zinder,Niger,";"$$$$"
"P3W9KN";;"Kandy,Kandy,Temple,Sri Lanka,";"$$"
"PG1TUV";;"Arthurs Seat,Brighton,Melbourne,South Coast,The Coast,Australia,Sorrento,St Kilda,";"$$$"
"P60W0G";"Museum,National Park,World Heritage Site,";"Habana Vieja (Old Havana),National Parks,Habana Vieja (Old Havana),Plaza de Armas,Plaza de Armas,Plaza de la Revolución,Plaza San Francisco,Varadero,Cali,Cienfuegos,Havana,Islands,Los Angeles,Male,Matanzas,Mountains,Panama,Pinar del Rio,San Cristobal,San Francisco,The Valley,Caribbean,Cuba,Mexico,Panama,San Francisco,Alaska,California,";"$$$$"
"PGZSM6";"National Park,";"Cigar Factories,National Parks,Cuba,";"$$$$"
"P3UG5D";"National Park,Sky Activities,";"Great Ocean Road,Otway National Park,Victoria,Elizabeth,Melbourne,Victoria,Victoria,Victoria,";"$$"
"PWKKHN";;"Austin,Europe,Texas,";"$"
"P3LVRV";;"Austin,Texas,";"$$"
"PC815D";;"Arizona,";"$$$"
"PD1CF6";;"Phoenix,Mexico,";"$$"
"PD367D";;"Sabino Canyon,Dese,Mountains,Pueblo,Tucson,Arizona,";"$$"
"P0C5A8";"Sky Activities,";"Orange,Dese,Oran,Orange,Phoenix,The Valley,Arizona,";"$$$"
"PQT0ZL";"Sky Activities,";"Dese,Phoenix,Arizona,";"$$$$"
"PSRVWS";"Sky Activities,";"Dese,Phoenix,Arizona,";"$$$$"
"PGBPBB";"Sky Activities,";"Dese,Phoenix,Arizona,";"$$$$"
"PXS2XL";"Sky Activities,";"Dese,Phoenix,";"$$$"
"PHLNFQ";;;"$$"
"P0QBWF";;"Grand Canyon,The Grand Canyon,Bend,San Francisco,Sedona,San Francisco,Arizona,Colorado,Grand Canyon National Park,";"$$$$"
"PK3VFX";;"Red Rock Canyon,Tuzigoot National Monument,Sedona,India,Beaver Creek,";"$$$"
"PSE30X";;"Sedona,India,";"$$$$"
"PTBQVJ";;"Sedona,";"$$"
"P3ERFL";"Museum,";"Red Rock Canyon,Hamburg,Mesa,Sedona,India,Steamboat,Arizona,";"$$$$"
"PNW65T";;"The Rocks,Sedona,Surprise,Belgium,India,Arizona,";"$$$$"
"PWCTSY";;"Austin,Mary,San Marcos,Texas,";"$"
"PIQS2E";;"Austin,Texas,Washington,";"$$"
"PJ6S7P";;;"$"
"PE4KPH";;"Austin,";"$$"
"PAN6WG";;"Austin,";"$"
"PAD6KH";;"Federation Square,Melbourne,";"$$"
"PRXDLJ";"Outdoor Activities,Water Sports,";"Anchorage,East Coast,Paradise,Australia,Vanuatu,";"$$$$"
"P5C0VF";"Water Sports,";"Big Sky,";"$$"
"PE71KP";;;"$$$"
"P0CUWT";;;"$$"
"PRQPZP";"National Park,Water Sports,";"Dese,";"$$"
"P9FEUT";"National Park,";"Tonto National Forest,Dese,Arizona,";"$$"
"PTNSU9";;"Dese,Mesquite,Arizona,";"$$"
"P3JRGG";"Outdoor Activities,";;"$$"
"PA95GN";;"Melbourne,";"$$"
"PKKBDJ";;"Buenos Aires,Delta,Lujan,The Islands,Buenos Aires,";"$"
"PTR6JZ";"National Park,";"Tonto National Forest,Dese,Mesquite,Arizona,";"$$"
"PGBHZP";"National Park,";"Tonto National Forest,Dese,";"$$$"
"PFXRM7";;"Dese,The Valley,";"$$"
"PNLRLB";"Museum,";"Delphi,Mount Olympus,Royal Tombs,Vergina,Athens,Leon,The Valley,Thessaloniki,Greece,Macedonia,Athens,Meteora,Archaeological Site of Aigai,";"$$$$"
"P5UF1M";"Museum,Water Sports,World Heritage Site,";"Melbourne International Airport,Uluru - Kata Tjuta National Park,Ballarat,Barossa Valley,Coober Pedy,Flinders Ranges,Great Ocean Road,Uluru - Kata Tjuta National Park,Victoria,Alice Springs,Ballarat,Dese,Homestead,Kangar,Martin,Melbourne,Springs,Victoria,Australia,Victoria,Georgia,Northern Territory,South Australia,Victoria,";"$$$$"
"PU1JHL";"National Park,Water Sports,";"Melbourne International Airport,Big Ben and the Houses of Parliament,Victoria,Canberra,Melbourne,The Coast,The Valley,Victoria,Australia,Victoria,Capital Territory,New South Wales,Victoria,Wales,";"$$$$"
"PB3DGW";;"Melbourne International Airport,Ballarat,Goldfields,Great Ocean Road,Hamilton,Victoria,Wonderland,Ballarat,Hami,Hamilton,London,Melbourne,Portland,Queens,The Coast,Torquay,Victoria,Australia,Hamilton,Portland,Victoria,South Australia,Victoria,";"$$$$"
"PTXSUX";"Museum,Water Sports,World Heritage Site,";"Melbourne International Airport,Ballarat,Broken Hill,Galle,Victoria,Wonderland,Arar,Ballarat,Barrie,Galle,Kangar,Melbourne,Rochester,Victoria,Australia,Victoria,South Australia,Victoria,";"$$$$"
"P08BCU";;"Roman,Romania,";"$$$$"
"PDTWL4";"Museum,";"Lala,Sarawak,The Coast,The Valley,Brunei,";"$$$"
"PHBLXB";;"Elizabeth,Melbourne,Most,";"$$"
"PSUQSN";"Water Sports,";"Sydney,";"$$"
"PYYGW7";;"Australia,";"$"
"PAFJO6";;"Mountains,Sunshine Coast,The Coast,";"$"
"PK5OVG";"Sky Activities,";"Sunrise,";"$$$"
"PL6L92";;"Banda,Colombo,Negombo,";"$"
"PKG7ZT";;"Kandy,Colombo,Kandy,";"$$"
"PMLDK1";;"Sri Lanka,";"$$"
"P6AD74";"National Park,";"Nambung National Park,Dese,Perth,Australia,Tasmania,";"$$"
"PNPW1M";;"Hue Airport,Islands,Kauai,The Islands,Hawaii,Hawaii,";"$"
"P1P4OD";"Museum,";"Oahu,Tahiti,The Islands,Fiji,New Zealand,Samoa,Tonga,Hawaii,Arizona,Hawaii,";"$$$"
"PXENTZ";"Museum,";"Arizona,";"$"
"PEUOYF";"National Park,Sky Activities,";"Hawaii Volcanoes National Park,Hawaii,Hawaii,Hawaii Volcanoes National Park,";"$$$$"
"PJFRFA";"Museum,";"Oahu,Paradise,Tahiti,The Islands,New Zealand,Samoa,Tonga,Hawaii,Arizona,Hawaii,";"$$$$"
"P63EVC";"Museum,";"Honolulu,Oahu,Hawaii,Honolulu,Arizona,Hawaii,Missouri,";"$$$$"
"PKFZBP";;"Mountains,North Shore,Oahu,Arizona,";"$$$$"
"PRXJEU";"Museum,";"Honolulu,Oahu,Hawaii,Honolulu,Arizona,Hawaii,Missouri,";"$$$$"
"PA0QHW";;"Hana Highway,Maui,Hawaii,Maui,Hawaii,";"$$$"
"P7FB7E";"Water Sports,";"Honolulu,Hawaii,Honolulu,Hawaii,";"$$"
"P0DICX";"Museum,";"State Capitol,Honolulu,Honolulu,Arizona,";"$"
"PYZAIO";"Museum,";"Oahu,Paradise,Tahiti,The Islands,New Zealand,Samoa,Tonga,Hawaii,Arizona,Hawaii,";"$$$$"
"P5LRNI";"National Park,";"Hawaii Volcanoes National Park,Big Island,Maui,Oahu,Hawaii,Maui,Arizona,Hawaii,Hawaii Volcanoes National Park,";"$$"
"PUKONR";"Water Sports,";"Honolulu,Hawaii,Honolulu,Hawaii,";"$$"
"PKNBQ8";"National Park,";"Hawaii Volcanoes National Park,Big Island,Hilo,Hawaii,Hawaii,Hawaii Volcanoes National Park,";"$$"
"PM1YSE";"Museum,";"Honolulu,Oahu,Hawaii,Honolulu,Arizona,Hawaii,Missouri,";"$$$$"
"PXC0NO";"Museum,National Park,";"Big Island,Hilo,Islands,Hawaii,Hawaii,Hawaii Volcanoes National Park,";"$$$$"
